"","otu_id","sampleID","timepoint","isotope","ecosystem","treatment","rep","Kingdom","Phylum","Class","Order","Family","Genus","wvd","abund","light","label","gc_prop","mw_light","mw_label","mw_max","nat_abund","eaf"
"961","OTU_145","W1_Moss_23",7,"15N","moss","Control",3,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Richelia",3.22819708473481e-05,1051.11237158592,1.72950010391381,1.73019310627875,0.999246807580413,308.18662641656,308.310115313997,312.206129048592,0.003663004,0.0306098958939735
"962","OTU_145","W1_Moss_24",7,"15N","moss","Control",4,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Richelia",2.04614799964052e-05,13253.346235367,1.72950010391381,1.73138621579306,0.999246807580413,308.18662641656,308.522720329358,312.206129048592,0.003663004,0.0833095111774641
"963","OTU_145","W1_Moss_25",7,"15N","moss","Control",5,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Richelia",2.90217920435944e-05,6269.02819402666,1.72950010391381,1.72500462535571,0.999246807580413,308.18662641656,307.385558889698,312.206129048592,0.003663004,-0.198565167477679
"964","OTU_145","W1_Moss_26",7,"15N","moss","Control",6,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Richelia",5.41469149526562e-06,7314.85878944117,1.72950010391381,1.73110577355269,0.999246807580413,308.18662641656,308.472747191012,312.206129048592,0.003663004,0.07092238493366
"965","OTU_145","W1_Moss_27",7,"15N","moss","Warming",1,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Richelia",4.31800636490184e-06,31953.2152719356,1.72950010391381,1.73233953348699,0.999246807580413,308.18662641656,308.692595869309,312.206129048592,0.003663004,0.125417528179355
"966","OTU_145","W1_Moss_28",7,"15N","moss","Warming",2,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Richelia",2.47474252705493e-05,6852.05504466553,1.72950010391381,1.73036560378469,0.999246807580413,308.18662641656,308.340853343037,312.206129048592,0.003663004,0.0382291061098623
"967","OTU_145","W1_Moss_29",7,"15N","moss","Warming",3,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Richelia",2.23610143443414e-05,5136.06817665877,1.72950010391381,1.73162123612271,0.999246807580413,308.18662641656,308.564599553517,312.206129048592,0.003663004,0.0936903528420918
"968","OTU_145","W1_Moss_30",7,"15N","moss","Warming",4,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Richelia",1.02217242644707e-05,19716.6800328059,1.72950010391381,1.73463665380169,0.999246807580413,308.18662641656,309.10192903943,312.206129048592,0.003663004,0.226881270939783
"969","OTU_145","W1_Moss_31",7,"15N","moss","Warming",5,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Richelia",1.88104538937098e-05,32212.1503372862,1.72950010391381,1.73260449490777,0.999246807580413,308.18662641656,308.73981041773,312.206129048592,0.003663004,0.137120867036807
"970","OTU_1450","W1_Moss_27",7,"15N","moss","Warming",1,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",2.70661097569569e-06,1243.78844517427,1.72824403253392,1.73744491018173,0.984205117403833,308.179165738232,309.819859265408,312.191110145071,0.003663004,0.407454215326755
"971","OTU_1450","W1_Moss_29",7,"15N","moss","Warming",3,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",5.00855575498615e-06,2483.76484770308,1.72824403253392,1.73156109147801,0.984205117403833,308.179165738232,308.770661174554,312.191110145071,0.003663004,0.146893557440083
"972","OTU_1450","W1_Moss_30",7,"15N","moss","Warming",4,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",5.81844703370815e-06,77960.699135757,1.72824403253392,1.7332064992185,0.984205117403833,308.179165738232,309.064069035491,312.191110145071,0.003663004,0.219759249763884
"973","OTU_1450","W1_Moss_31",7,"15N","moss","Warming",5,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",6.32859816731943e-06,36107.869123139,1.72824403253392,1.72887897559007,0.984205117403833,308.179165738232,308.292388302668,312.191110145071,0.003663004,0.0281179942416436
"974","OTU_1450","W1_Moss_32",7,"15N","moss","Warming",6,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",7.09114512564535e-06,4417.17680829607,1.72824403253392,1.73135206190069,0.984205117403833,308.179165738232,308.733387178787,312.191110145071,0.003663004,0.137636833715769
"975","OTU_1457","W1_Moss_22",7,"15N","moss","Control",2,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",0.000243315584304717,10587.831749987,1.72762904711399,1.72076379824887,0.976840551744684,308.175512913665,306.950885674489,312.183756735993,0.003663004,-0.304407984839562
"976","OTU_1457","W1_Moss_23",7,"15N","moss","Control",3,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",2.46044989471683e-05,2504.5422159602,1.72762904711399,1.72811673983961,0.976840551744684,308.175512913665,308.262507836627,312.183756735993,0.003663004,0.0216244979231006
"977","OTU_1457","W1_Moss_24",7,"15N","moss","Control",4,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",2.94047792526894e-05,5379.20429473681,1.72762904711399,1.73153201182239,0.976840551744684,308.175512913665,308.871726115744,312.183756735993,0.003663004,0.173059075515906
"978","OTU_1457","W1_Moss_25",7,"15N","moss","Control",5,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",1.13112670868369e-05,1594.99666113432,1.72762904711399,1.72346346626485,0.976840551744684,308.175512913665,307.432454085782,312.183756735993,0.003663004,-0.184703584223365
"979","OTU_1457","W1_Moss_29",7,"15N","moss","Warming",3,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",2.35499673705941e-05,1380.08318704942,1.72762904711399,1.72909802632557,0.976840551744684,308.175512913665,308.437550312691,312.183756735993,0.003663004,0.06513514809915
"980","OTU_1457","W1_Moss_30",7,"15N","moss","Warming",4,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",5.48575883767953e-06,60049.2778208545,1.72762904711399,1.73305051008233,0.976840551744684,308.175512913665,309.142596752525,312.183756735993,0.003663004,0.240389918777489
"981","OTU_1457","W1_Moss_31",7,"15N","moss","Warming",5,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",8.80196628613222e-06,283200.298271734,1.72762904711399,1.72890277756944,0.976840551744684,308.175512913665,308.402721721642,312.183756735993,0.003663004,0.0564777371932406
"982","OTU_1457","W1_Moss_32",7,"15N","moss","Warming",6,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",2.3329122475598e-05,437.770961548106,1.72762904711399,1.73017710304519,0.976840551744684,308.175512913665,308.6300366697,312.183756735993,0.003663004,0.112981857834062
"983","OTU_1459","W1_Moss_28",7,"15N","moss","Warming",2,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Caldichromatium",1.0000248753047e-05,206.198880129001,1.72656766674221,1.73665121290914,0.964130322877507,308.169208640147,309.968986605648,312.171065761851,0.003663004,0.44808830427482
"984","OTU_1459","W1_Moss_30",7,"15N","moss","Warming",4,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Caldichromatium",4.16081787719136e-06,7484.51191553832,1.72656766674221,1.73243373859375,0.964130322877507,308.169208640147,309.216223915097,312.171065761851,0.003663004,0.260673987622477
"985","OTU_1459","W1_Moss_31",7,"15N","moss","Warming",5,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Caldichromatium",9.96945447517689e-06,133012.083559027,1.72656766674221,1.72869203549263,0.964130322877507,308.169208640147,308.548380015407,312.171065761851,0.003663004,0.0944017883464357
"986","OTU_1459","W1_Moss_32",7,"15N","moss","Warming",6,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Caldichromatium",2.12278906481999e-05,109.786226655812,1.72656766674221,1.71973126197199,0.964130322877507,308.169208640147,306.949001932607,312.171065761851,0.003663004,-0.303793226124009
"987","OTU_14676","W1_Moss_30",7,"15N","moss","Warming",4,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Oscillatoriales","unknown Oscillatoriales","Microseira",6.35341685119756e-06,15986.8383106694,1.72699784875422,1.73341539806965,0.96928183309243,308.171763789214,309.316934579766,312.176209468043,0.003663004,0.284927332488947
"988","OTU_14676","W1_Moss_31",7,"15N","moss","Warming",5,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Oscillatoriales","unknown Oscillatoriales","Microseira",1.0027552611922e-05,97599.017241754,1.72699784875422,1.72998647910178,0.96928183309243,308.171763789214,308.705065834834,312.176209468043,0.003663004,0.132689665614149
"989","OTU_1468","W1_Moss_21",7,"15N","moss","Control",1,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Cylindrospermum",1.07375462409216e-05,3307.99158138897,1.70984888751679,1.71555038132594,0.763919808358585,308.069904224946,309.097163805922,311.971158546241,0.003663004,0.262350680250387
"990","OTU_1468","W1_Moss_22",7,"15N","moss","Control",2,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Cylindrospermum",2.68225184152359e-05,89.4129239774543,1.70984888751679,1.70987799547933,0.763919808358585,308.069904224946,308.075148716022,311.971158546241,0.003663004,0.00133938473464542
"991","OTU_1468","W1_Moss_25",7,"15N","moss","Control",5,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Cylindrospermum",3.44784521567295e-05,1637.51864043071,1.70984888751679,1.7133502655482,0.763919808358585,308.069904224946,308.700760672358,311.971158546241,0.003663004,0.161113725473037
"992","OTU_1468","W1_Moss_26",7,"15N","moss","Control",6,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Cylindrospermum",8.51200308618444e-06,297.840292832121,1.70984888751679,1.71354485376957,0.763919808358585,308.069904224946,308.735820363983,311.971158546241,0.003663004,0.170067581068735
"993","OTU_147","W1_Moss_21",7,"15N","moss","Control",1,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Calotrichaceae","Calothrix",2.83132996740118e-05,10018.9731119714,1.71171524420348,1.72115047303978,0.786269779458768,308.080989810612,309.779178016166,311.99347465937,0.003663004,0.43245349203129
"994","OTU_147","W1_Moss_22",7,"15N","moss","Control",2,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Calotrichaceae","Calothrix",1.60746473291326e-05,527.688904699039,1.71171524420348,1.72448859032519,0.786269779458768,308.080989810612,310.379985002537,311.99347465937,0.003663004,0.585452481450001
"995","OTU_147","W1_Moss_23",7,"15N","moss","Control",3,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Calotrichaceae","Calothrix",1.523170068754e-05,259.460177421625,1.71171524420348,1.72051260160268,0.786269779458768,308.080989810612,309.664371500083,311.99347465937,0.003663004,0.403217345751491
"996","OTU_147","W1_Moss_25",7,"15N","moss","Control",5,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Calotrichaceae","Calothrix",1.85901309894721e-05,8737.61041504608,1.71171524420348,1.71257058749981,0.786269779458768,308.080989810612,308.234937735216,311.99347465937,0.003663004,0.0392037333484557
"997","OTU_1476","W1_Moss_21",7,"15N","moss","Control",1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",6.19124410149248e-05,22395.9574199958,1.72713039341582,1.72665901258812,0.970869080255605,308.172551063807,308.088442398503,312.177794310686,0.003663004,-0.0209227179875711
"998","OTU_1476","W1_Moss_22",7,"15N","moss","Control",2,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",1.61520135808937e-05,10873.6656820617,1.72713039341582,1.72953732862099,0.970869080255605,308.172551063807,308.6020214531,312.177794310686,0.003663004,0.10683426977196
"999","OTU_1476","W1_Moss_23",7,"15N","moss","Control",3,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",2.20629070954037e-05,1678.86490832309,1.72713039341582,1.72777930164841,0.970869080255605,308.172551063807,308.288336013342,312.177794310686,0.003663004,0.0288024526080471
"1000","OTU_1476","W1_Moss_24",7,"15N","moss","Control",4,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",3.21655253196371e-05,43186.398962063,1.72713039341582,1.72922429797115,0.970869080255605,308.172551063807,308.546167271916,312.177794310686,0.003663004,0.0929400856576844
"1001","OTU_1476","W1_Moss_25",7,"15N","moss","Control",5,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",2.90341157931802e-05,33326.0999703265,1.72713039341582,1.72619458472823,0.970869080255605,308.172551063807,308.005574353964,312.177794310686,0.003663004,-0.0415368214194502
"1002","OTU_1476","W1_Moss_26",7,"15N","moss","Control",6,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",2.94776375034967e-05,19499.6791318092,1.72713039341582,1.7305566107081,0.970869080255605,308.172551063807,308.783892354242,312.177794310686,0.003663004,0.15207614302018
"1003","OTU_1476","W1_Moss_27",7,"15N","moss","Warming",1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",6.23703401711498e-05,208.755914147672,1.72713039341582,1.73045123308053,0.970869080255605,308.172551063807,308.765089782972,312.177794310686,0.003663004,0.147398849726879
"1004","OTU_1476","W1_Moss_28",7,"15N","moss","Warming",2,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",4.37742693261833e-05,14989.3367091463,1.72713039341582,1.73490566556033,0.970869080255605,308.172551063807,309.559895911145,312.177794310686,0.003663004,0.34511337075228
"1005","OTU_1476","W1_Moss_29",7,"15N","moss","Warming",3,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",9.84782716678852e-06,57505.1820726947,1.72713039341582,1.73253734819812,0.970869080255605,308.172551063807,309.137316118662,312.177794310686,0.003663004,0.23999319325963
"1006","OTU_1476","W1_Moss_30",7,"15N","moss","Warming",4,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",1.06590844963969e-05,59041.0001034317,1.72713039341582,1.73459893323061,0.970869080255605,308.172551063807,309.505165541681,312.177794310686,0.003663004,0.331498743989202
"1007","OTU_1476","W1_Moss_31",7,"15N","moss","Warming",5,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",1.32344222919568e-05,180228.827717218,1.72713039341582,1.73085141248598,0.970869080255605,308.172551063807,308.836493950677,312.177794310686,0.003663004,0.1651612200921
"1008","OTU_1476","W1_Moss_32",7,"15N","moss","Warming",6,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",5.71797237934061e-06,14203.4281809317,1.72713039341582,1.73162804283048,0.970869080255605,308.172551063807,308.975068406556,312.177794310686,0.003663004,0.199632748681431
"1009","OTU_14767","W1_Moss_28",7,"15N","moss","Warming",2,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",2.90513931941757e-05,1036.82722212167,1.73080442456424,1.73853564124984,1.01486629181424,308.19437368074,309.571026900706,312.221724870869,0.003663004,0.340573858340712
"1010","OTU_14767","W1_Moss_29",7,"15N","moss","Warming",3,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",5.44272154759251e-06,972.438610638989,1.73080442456424,1.73159058810793,1.01486629181424,308.19437368074,308.334361294314,312.221724870869,0.003663004,0.0346319036510798
"1011","OTU_14767","W1_Moss_30",7,"15N","moss","Warming",4,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",1.17210314946807e-05,3132.7400692949,1.73080442456424,1.73663185528192,1.01486629181424,308.19437368074,309.232030700051,312.221724870869,0.003663004,0.256708697277893
"1012","OTU_14767","W1_Moss_31",7,"15N","moss","Warming",5,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",1.26068447302351e-05,13104.8032859958,1.73080442456424,1.73020167454048,1.01486629181424,308.19437368074,308.087045456117,312.221724870869,0.003663004,-0.026552211579827
"1013","OTU_14767","W1_Moss_32",7,"15N","moss","Warming",6,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",3.80447470266886e-06,593.686300616442,1.73080442456424,1.73180004455935,1.01486629181424,308.19437368074,308.371657998056,312.221724870869,0.003663004,0.0438588332165234
"1014","OTU_148","W1_Moss_21",7,"15N","moss","Control",1,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",9.45663432048634e-06,4888.41351025653,1.71005970036492,1.71396035927638,0.766444331723671,308.071156388535,308.773868990484,311.973679245206,0.003663004,0.179406652719762
"1015","OTU_148","W1_Moss_22",7,"15N","moss","Control",2,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",2.03850322437483e-05,288.302049636797,1.71005970036492,1.71225932158798,0.766444331723671,308.071156388535,308.467423170133,311.973679245206,0.003663004,0.10116923572079
"1016","OTU_148","W1_Moss_23",7,"15N","moss","Control",3,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",2.68058243873351e-05,375.649113941944,1.71005970036492,1.7112911541998,0.766444331723671,308.071156388535,308.293005606354,311.973679245206,0.003663004,0.0566394077280971
"1017","OTU_148","W1_Moss_24",7,"15N","moss","Control",4,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",1.19443003393066e-05,1914.29206805054,1.71005970036492,1.70916783168532,0.766444331723671,308.071156388535,307.910484211176,311.973679245206,0.003663004,-0.0410205501440957
"1018","OTU_148","W1_Moss_25",7,"15N","moss","Control",5,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",1.28723385263846e-05,24716.7508674295,1.71005970036492,1.71097712965109,0.766444331723671,308.071156388535,308.236433367483,311.973679245206,0.003663004,0.0421961830232917
"1019","OTU_148","W1_Moss_26",7,"15N","moss","Control",6,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",1.41353037884027e-05,1550.51996938267,1.71005970036492,1.71510098804847,0.766444331723671,308.071156388535,308.979355866032,311.973679245206,0.003663004,0.231868658406948
"1020","OTU_148","W1_Moss_27",7,"15N","moss","Warming",1,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",1.18871774074304e-05,73.4927569491649,1.71005970036492,1.72543481558434,0.766444331723671,308.071156388535,310.84101847244,311.973679245206,0.003663004,0.707162051157637
"1021","OTU_148","W1_Moss_28",7,"15N","moss","Warming",2,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",1.55936253148714e-05,19115.888947829,1.71005970036492,1.71745809281334,0.766444331723671,308.071156388535,309.403993666973,311.973679245206,0.003663004,0.340281181924648
"1022","OTU_148","W1_Moss_29",7,"15N","moss","Warming",3,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",8.64471066531872e-06,8905.90837705382,1.71005970036492,1.71614806089388,0.766444331723671,308.071156388535,309.167988427947,311.973679245206,0.003663004,0.280027658876178
"1023","OTU_1481","W1_Moss_21",7,"15N","moss","Control",1,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",2.2433813793012e-05,1060.56728639685,1.71521595285743,1.71727368053251,0.828191421663461,308.101782945145,308.471409617781,312.035332794479,0.003663004,0.0936235061869864
"1024","OTU_1481","W1_Moss_23",7,"15N","moss","Control",3,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",1.14371168883328e-05,457.187823270553,1.71521595285743,1.70969076274387,0.828191421663461,308.101782945145,307.109300965099,312.035332794479,0.003663004,-0.251387818245272
"1025","OTU_1481","W1_Moss_24",7,"15N","moss","Control",4,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",1.56143054851456e-05,673.094135286141,1.71521595285743,1.71116880909713,0.828191421663461,308.101782945145,307.374800312838,312.035332794479,0.003663004,-0.184138938048416
"1026","OTU_1481","W1_Moss_25",7,"15N","moss","Control",5,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",8.38070159418618e-06,3086.83154450788,1.71521595285743,1.71065505502261,0.828191421663461,308.101782945145,307.28251540487,312.035332794479,0.003663004,-0.207513973703946
"1027","OTU_1481","W1_Moss_26",7,"15N","moss","Control",6,"Bacteria","Cyanobacteria","unknown Cyanobacteria","Nostocales","Nostocaceae","Nostoc",9.83070190564864e-06,4294.78836319286,1.71521595285743,1.71256422252742,0.828191421663461,308.101782945145,307.625456427074,312.035332794479,0.003663004,-0.120649731237112
"1028","OTU_14817","W1_Moss_23",7,"15N","moss","Control",3,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",7.21756618674047e-06,222.281886950274,1.72527869521814,1.72499078120359,0.948694647308459,308.161552545065,308.110126633432,312.155653469787,0.003663004,-0.0128283033601268
"1029","OTU_14817","W1_Moss_24",7,"15N","moss","Control",4,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",2.89026041370457e-05,1216.09031870575,1.72527869521814,1.72455584885613,0.948694647308459,308.161552545065,308.032440965709,312.155653469787,0.003663004,-0.032207158894721
"1030","OTU_14817","W1_Moss_25",7,"15N","moss","Control",5,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",2.13130939379754e-05,581.218581881989,1.72527869521814,1.72579720523512,0.948694647308459,308.161552545065,308.254166481749,312.155653469787,0.003663004,0.0231027440725161
"1031","OTU_1489","W1_Moss_25",7,"15N","moss","Control",5,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unknown Burkholderiales","Rubrivivax",2.01594990300038e-05,22398.6623089383,1.72630946581502,1.72402615637302,0.961038318384559,308.167675005919,307.760075918967,312.167978441436,0.003663004,-0.101518811363099
"1032","OTU_1489","W1_Moss_26",7,"15N","moss","Control",6,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unknown Burkholderiales","Rubrivivax",6.58136395388243e-07,1285.87310173587,1.72630946581502,1.72846758451003,0.961038318384559,308.167675005919,308.552925990055,312.167978441436,0.003663004,0.0959526731978277
"1033","OTU_1489","W1_Moss_27",7,"15N","moss","Warming",1,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unknown Burkholderiales","Rubrivivax",3.61861507372025e-06,3145.4605240174,1.72630946581502,1.73253076999746,0.961038318384559,308.167675005919,309.278255051601,312.167978441436,0.003663004,0.276607013535128
"1034","OTU_1489","W1_Moss_28",7,"15N","moss","Warming",2,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unknown Burkholderiales","Rubrivivax",7.34162474644282e-06,3346.1249982624,1.72630946581502,1.73606488191251,0.961038318384559,308.167675005919,309.909137911042,312.167978441436,0.003663004,0.433738076999521
"1035","OTU_149","W1_Moss_27",7,"15N","moss","Warming",1,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Ciceribacter",2.66831305084304e-05,2711.94246545116,1.72546046119345,1.73235058301026,0.950871328927859,308.162632179148,309.393189542158,312.157826853952,0.003663004,0.306881122514314
"1036","OTU_149","W1_Moss_28",7,"15N","moss","Warming",2,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Ciceribacter",1.46629813944856e-05,1097.29444677254,1.72546046119345,1.7360114979894,0.950871328927859,308.162632179148,310.047019184465,312.157826853952,0.003663004,0.469935670474154
"1037","OTU_149","W1_Moss_29",7,"15N","moss","Warming",3,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Ciceribacter",4.80150664799634e-06,280.041886332677,1.72546046119345,1.73121140989995,0.950871328927859,308.162632179148,309.189736265728,312.157826853952,0.003663004,0.256143162849166
"1038","OTU_149","W1_Moss_30",7,"15N","moss","Warming",4,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Ciceribacter",6.70953353438327e-06,15048.8454805032,1.72546046119345,1.73309085733588,0.950871328927859,308.162632179148,309.525400560519,312.157826853952,0.003663004,0.339852414177001
"1039","OTU_149","W1_Moss_31",7,"15N","moss","Warming",5,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Ciceribacter",4.09589969068589e-06,20816.8016113259,1.72546046119345,1.72873543225566,0.950871328927859,308.162632179148,308.747533268185,312.157826853952,0.003663004,0.145864880548405
"1040","OTU_149","W1_Moss_32",7,"15N","moss","Warming",6,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Ciceribacter",2.48725655435881e-05,2286.35500118534,1.72546046119345,1.72954684654595,0.950871328927859,308.162632179148,308.892449694326,312.157826853952,0.003663004,0.182004695612447
"1041","OTU_1495","W1_Moss_30",7,"15N","moss","Warming",4,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",7.84454353524971e-06,24725.0286256227,1.73099422975942,1.73349725238167,1.01713924459827,308.195501065321,308.641152644036,312.223994380357,0.003663004,0.110219657940845
"1042","OTU_1495","W1_Moss_31",7,"15N","moss","Warming",5,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",1.30939587910747e-05,59281.7413266772,1.73099422975942,1.73027536466352,1.01713924459827,308.195501065321,308.067510466264,312.223994380357,0.003663004,-0.0316549536038591
"1043","OTU_1495","W1_Moss_32",7,"15N","moss","Warming",6,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",1.07706577330266e-05,1118.47329340932,1.73099422975942,1.73229955795944,1.01713924459827,308.195501065321,308.427908702356,312.223994380357,0.003663004,0.0574796353929084
"1044","OTU_14952","W1_Moss_28",7,"15N","moss","Warming",2,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Defluviicoccus",1.05942262589525e-05,324.765561370144,1.7270994316695,1.73711935493422,0.970498307540791,308.17236716054,309.960256968523,312.177424099655,0.003663004,0.444772892756547
